Membr id,trdr id,scrp code,scrp id,rate,qty,trd status,Cm code,Time,Date,Clnt id,Ordr id,Trns typ/Ordr typ,B/S,Trade ID,Clnt typ,ISIN,scrp group,Sett No,Ord Time,Ao/Po flag,Location id,Trd modi. time/time,Sessn Id or trdr Id,CP Code,CP code Confrn,Old Cust Prtcpnt,Old Cust code
6758,1152,524804,AUROPHARMA,114140,35,11,52119,12:36:17,4/6/2025,OWN,1.74902E+18,L,B,4272800,OWN,INE406A01037,A,644/20252026,12:34:10,1,3.8205E+15,12:36:17,1152,,N,,
6758,1158,532928,TARIL,53250,83,11,52119,12:36:19,4/6/2025,OWN,1.74902E+18,L,B,8025900,OWN,INE763I01026,B,644/20252026,12:34:18,1,3.8205E+15,12:36:19,1158,,N,,
6758,1142,500219,JISLJALEQS,6054,10,11,52119,12:36:28,4/6/2025,BOR1,1.74902E+18,L,B,2676000,CLIENT,INE175A01038,A,644/20252026,12:36:16,1,3.8205E+15,12:36:28,1142,,N,,
6758,1147,532374,STLTECH,7395,10,11,52119,12:36:30,4/6/2025,BOR1,1.74902E+18,L,B,3137100,CLIENT,INE089C01029,A,644/20252026,12:36:19,1,3.8205E+15,12:36:30,1147,,N,,
6758,1158,540975,ASTERDM,57925,21,11,52119,12:36:35,4/6/2025,OWN,1.74902E+18,L,B,6188300,OWN,INE914M01019,A,644/20252026,12:36:34,1,3.8205E+15,12:36:35,1158,,N,,
6758,1138,543331,MOL,9049,10,11,52119,12:36:35,4/6/2025,BOR1,1.74902E+18,L,B,7649000,CLIENT,INE0CT101020,B,644/20252026,12:36:15,1,3.8205E+15,12:36:35,1138,,N,,
6758,1138,543331,MOL,9049,7,11,52119,12:36:35,4/6/2025,BOR1,1.74902E+18,L,B,7649200,CLIENT,INE0CT101020,B,644/20252026,12:36:15,1,3.8205E+15,12:36:35,1138,,N,,
6758,1147,533206,SJVN,9865,524,11,52119,12:36:48,4/6/2025,BOR1,1.74902E+18,L,B,3720200,CLIENT,INE002L01015,A,644/20252026,12:36:44,1,3.8205E+15,12:36:48,1147,,N,,
6758,1142,533206,SJVN,9864,101,11,52119,12:36:48,4/6/2025,BOR1,1.74902E+18,L,B,3721300,CLIENT,INE002L01015,A,644/20252026,12:36:44,1,3.8205E+15,12:36:48,1142,,N,,
6758,1152,543187,POWERINDIA,1988505,3,11,52119,12:36:49,4/6/2025,OWN,1.74902E+18,L,B,3400500,OWN,INE07Y701011,A,644/20252026,12:36:41,1,3.8205E+15,12:36:49,1152,,N,,
6758,1162,532523,BIOCON,33530,39,11,52119,12:36:25,4/6/2025,OWN,1.74902E+18,L,S,3429800,OWN,INE376G01013,A,644/20252026,12:33:44,1,3.8205E+15,12:36:25,1162,,N,,
6758,1039,532523,BIOCON,33530,76,11,52119,12:36:25,4/6/2025,OWN,1.74902E+18,L,S,3430100,OWN,INE376G01013,A,644/20252026,12:36:25,1,3.8205E+15,12:36:25,1039,,N,,
6758,1142,544271,GARUDA,11200,4,11,52119,12:36:28,4/6/2025,BOR1,1.74902E+18,L,S,20015600,CLIENT,INE0JVO01026,B,644/20252026,12:36:24,1,3.8205E+15,12:36:28,1142,,N,,
6758,1156,540073,BLS,41190,6,11,52119,12:36:31,4/6/2025,OWN,1.74902E+18,L,S,2677900,OWN,INE153T01027,A,644/20252026,12:36:27,1,3.8205E+15,12:36:31,1156,,N,,
6758,1040,543320,ETERNAL,24415,791,11,52119,12:36:35,4/6/2025,OWN,1.74902E+18,L,S,3392600,OWN,INE758T01015,A,644/20252026,12:36:06,1,3.8205E+15,12:36:35,1040,,N,,
6758,1152,526247,PREMEXPLN,60275,100,11,52119,12:36:52,4/6/2025,OWN,1.74902E+18,L,S,6828700,OWN,INE863B01029,B,644/20252026,12:36:50,1,3.8205E+15,12:36:52,1152,,N,,
6758,1039,500113,SAIL,13155,298,11,52119,12:36:58,4/6/2025,OWN,1.74902E+18,L,S,4954600,OWN,INE114A01011,A,644/20252026,12:36:57,1,3.8205E+15,12:36:58,1039,,N,,
6758,1028,500113,SAIL,13160,298,11,52119,12:36:58,4/6/2025,OWN,1.74902E+18,L,S,4955600,OWN,INE114A01011,A,644/20252026,12:36:56,1,3.8205E+15,12:36:58,1028,,N,,
6758,1134,539290,OSWALGREEN,4356,7,11,52119,12:37:01,4/6/2025,BOR1,1.74901E+18,L,S,1067400,CLIENT,INE143A01010,B,644/20252026,12:36:49,1,3.8205E+15,12:37:01,1134,,N,,
6758,1142,539290,OSWALGREEN,4357,1,11,52119,12:37:01,4/6/2025,BOR1,1.74901E+18,L,S,1067600,CLIENT,INE143A01010,B,644/20252026,12:36:53,1,3.8205E+15,12:37:01,1142,,N,,
6758,1147,512237,JAICORPLTD,11605,15,11,52119,12:37:03,4/6/2025,BOR1,1.74901E+18,L,S,3094000,CLIENT,INE070D01027,A,644/20252026,12:37:03,1,3.8205E+15,12:37:03,1147,,N,,
6758,1147,512237,JAICORPLTD,11605,78,11,52119,12:37:03,4/6/2025,BOR1,1.74901E+18,L,S,3094200,CLIENT,INE070D01027,A,644/20252026,12:37:03,1,3.8205E+15,12:37:03,1147,,N,,
6758,1147,512237,JAICORPLTD,11605,78,11,52119,12:37:03,4/6/2025,BOR1,1.74901E+18,L,S,3094400,CLIENT,INE070D01027,A,644/20252026,12:37:03,1,3.8205E+15,12:37:03,1147,,N,,
6758,1147,512237,JAICORPLTD,11605,15,11,52119,12:37:03,4/6/2025,BOR1,1.74901E+18,L,S,3094600,CLIENT,INE070D01027,A,644/20252026,12:37:03,1,3.8205E+15,12:37:03,1147,,N,,
6758,1147,512237,JAICORPLTD,11605,15,11,52119,12:37:03,4/6/2025,BOR1,1.74901E+18,L,S,3094800,CLIENT,INE070D01027,A,644/20252026,12:37:03,1,3.8205E+15,12:37:03,1147,,N,,
6758,1147,512237,JAICORPLTD,11605,15,11,52119,12:37:03,4/6/2025,BOR1,1.74901E+18,L,S,3095000,CLIENT,INE070D01027,A,644/20252026,12:37:03,1,3.8205E+15,12:37:03,1147,,N,,
6758,1147,512237,JAICORPLTD,11605,15,11,52119,12:37:03,4/6/2025,BOR1,1.74901E+18,L,S,3095200,CLIENT,INE070D01027,A,644/20252026,12:37:03,1,3.8205E+15,12:37:03,1147,,N,,
6758,1155,541450,ADANIGREEN,100070,199,11,52119,12:37:10,4/6/2025,OWN,1.74902E+18,L,S,6404100,OWN,INE364U01010,A,644/20252026,12:37:05,1,3.8205E+15,12:37:10,1155,,N,,
6758,1134,543331,MOL,9074,17,11,52119,12:37:10,4/6/2025,BOR1,1.74902E+18,L,S,7665700,CLIENT,INE0CT101020,B,644/20252026,12:37:05,1,3.8205E+15,12:37:10,1134,,N,,
6758,1147,543331,MOL,9079,215,11,52119,12:37:10,4/6/2025,BOR1,1.74902E+18,L,S,7667200,CLIENT,INE0CT101020,B,644/20252026,12:37:09,1,3.8205E+15,12:37:10,1147,,N,,
6758,1155,542649,RVNL,43180,136,11,52119,12:37:15,4/6/2025,OWN,1.74902E+18,L,S,11977500,OWN,INE415G01027,A,644/20252026,12:37:07,1,3.8205E+15,12:37:15,1155,,N,,
6758,1157,542649,RVNL,43190,24,11,52119,12:37:15,4/6/2025,OWN,1.74902E+18,L,S,11978400,OWN,INE415G01027,A,644/20252026,12:37:07,1,3.8205E+15,12:37:15,1157,,N,,
6758,1138,539332,NAVKARCORP,10930,2,11,52119,12:37:20,4/6/2025,BOR1,1.74901E+18,L,S,5732700,CLIENT,INE278M01019,B,644/20252026,12:35:31,1,3.8205E+15,12:37:20,1138,,N,,
6758,1142,544142,SCILAL,5534,18,11,52119,12:37:01,4/6/2025,BOR1,1.74902E+18,L,B,20037800,CLIENT,INE0PB301013,B,644/20252026,12:36:16,1,3.8205E+15,12:37:01,1142,,N,,
6758,1134,544142,SCILAL,5533,153,11,52119,12:37:01,4/6/2025,BOR1,1.74902E+18,L,B,20038500,CLIENT,INE0PB301013,B,644/20252026,12:36:59,1,3.8205E+15,12:37:01,1134,,N,,
6758,1027,543320,ETERNAL,24410,367,11,52119,12:37:03,4/6/2025,OWN,1.74902E+18,L,B,3406200,OWN,INE758T01015,A,644/20252026,12:36:55,1,3.8205E+15,12:37:03,1027,,N,,
6758,1071,532313,MAHLIFE,33220,1,11,52119,12:37:04,4/6/2025,BBM1,1.74902E+18,L,B,3140300,CLIENT,INE813A01018,A,644/20252026,12:37:04,0,1.10002E+15,12:37:04,1071,,N,,
6758,1071,532313,MAHLIFE,33220,1,11,52119,12:37:04,4/6/2025,BBM1,1.74902E+18,L,B,3140500,CLIENT,INE813A01018,A,644/20252026,12:37:04,0,1.10002E+15,12:37:04,1071,,N,,
6758,1071,532313,MAHLIFE,33220,1,11,52119,12:37:04,4/6/2025,BBM1,1.74902E+18,L,B,3140700,CLIENT,INE813A01018,A,644/20252026,12:37:04,0,1.10002E+15,12:37:04,1071,,N,,
6758,1071,532313,MAHLIFE,33220,1,11,52119,12:37:04,4/6/2025,BBM1,1.74902E+18,L,B,3140900,CLIENT,INE813A01018,A,644/20252026,12:37:04,0,1.10002E+15,12:37:04,1071,,N,,
6758,1162,544045,DOMS,243680,10,11,52119,12:37:09,4/6/2025,OWN,1.74902E+18,L,B,12800700,OWN,INE321T01012,A,644/20252026,12:37:00,1,3.8205E+15,12:37:09,1162,,N,,
6758,1151,544045,DOMS,243605,10,11,52119,12:37:09,4/6/2025,OWN,1.74902E+18,L,B,12801500,OWN,INE321T01012,A,644/20252026,12:35:59,1,3.8205E+15,12:37:09,1151,,N,,
6758,1159,544045,DOMS,243530,10,11,52119,12:37:09,4/6/2025,OWN,1.74902E+18,L,B,12802900,OWN,INE321T01012,A,644/20252026,12:34:52,1,3.8205E+15,12:37:09,1159,,N,,
6758,1040,511218,SHRIRAMFIN,64630,49,11,52119,12:37:15,4/6/2025,OWN,1.74902E+18,L,B,5662000,OWN,INE721A01047,A,644/20252026,12:37:12,1,3.8205E+15,12:37:15,1040,,N,,
6758,1162,544290,EIEL,22990,219,11,52119,12:37:17,4/6/2025,OWN,1.74902E+18,L,B,20054400,OWN,INE0LLY01014,B,644/20252026,12:32:39,1,3.8205E+15,12:37:17,1162,,N,,
6758,1013,539177,AIIL,249755,4,11,52119,12:37:19,4/6/2025,OWN,1.74902E+18,L,B,3988600,OWN,INE206F01022,A,644/20252026,12:37:19,1,3.8205E+15,12:37:19,1013,,N,,
6758,1138,532305,INDSWFTLAB,8950,7,11,52119,12:37:20,4/6/2025,BOR1,1.74902E+18,L,B,6127800,CLIENT,INE915B01019,B,644/20252026,12:37:07,1,3.8205E+15,12:37:20,1138,,N,,
6758,1142,543331,MOL,9100,181,11,52119,12:37:27,4/6/2025,BOR1,1.74902E+18,L,B,7677900,CLIENT,INE0CT101020,B,644/20252026,12:37:27,0,3.8205E+15,12:37:27,1142,,N,,
6758,1134,500268,MANALIPETC,5847,47,11,52119,12:37:30,4/6/2025,BOR1,1.74902E+18,L,B,8076200,CLIENT,INE201A01024,B,644/20252026,12:34:58,1,3.8205E+15,12:37:30,1134,,N,,
6758,1142,500268,MANALIPETC,5846,118,11,52119,12:37:30,4/6/2025,BOR1,1.74902E+18,L,B,8076400,CLIENT,INE201A01024,B,644/20252026,12:36:38,1,3.8205E+15,12:37:30,1142,,N,,
6758,1162,539807,INFIBEAM,2168,205,11,52119,12:37:35,4/6/2025,OWN,1.74902E+18,L,B,11992500,OWN,INE483S01020,A,644/20252026,12:27:30,1,3.8205E+15,12:37:35,1162,,N,,
6758,1142,520008,RICOAUTO,8031,3,11,52119,12:37:36,4/6/2025,BOR1,1.74902E+18,L,B,6847900,CLIENT,INE209B01025,B,644/20252026,12:37:32,1,3.8205E+15,12:37:36,1142,,N,,
6758,1142,520008,RICOAUTO,8031,3,11,52119,12:37:36,4/6/2025,BOR1,1.74902E+18,L,B,6848100,CLIENT,INE209B01025,B,644/20252026,12:37:32,1,3.8205E+15,12:37:36,1142,,N,,
6758,1142,520008,RICOAUTO,8031,16,11,52119,12:37:36,4/6/2025,BOR1,1.74902E+18,L,B,6848300,CLIENT,INE209B01025,B,644/20252026,12:37:32,1,3.8205E+15,12:37:36,1142,,N,,
6758,1142,520008,RICOAUTO,8031,3,11,52119,12:37:36,4/6/2025,BOR1,1.74902E+18,L,B,6848500,CLIENT,INE209B01025,B,644/20252026,12:37:32,1,3.8205E+15,12:37:36,1142,,N,,
6758,1142,520008,RICOAUTO,8031,3,11,52119,12:37:36,4/6/2025,BOR1,1.74902E+18,L,B,6848700,CLIENT,INE209B01025,B,644/20252026,12:37:32,1,3.8205E+15,12:37:36,1142,,N,,
6758,1142,520008,RICOAUTO,8031,3,11,52119,12:37:36,4/6/2025,BOR1,1.74902E+18,L,B,6848900,CLIENT,INE209B01025,B,644/20252026,12:37:32,1,3.8205E+15,12:37:36,1142,,N,,
6758,1039,512329,SGMART,37230,49,11,52119,12:37:47,4/6/2025,OWN,1.74901E+18,L,B,10548000,OWN,INE385F01024,B,644/20252026,12:37:47,1,3.8205E+15,12:37:47,1039,,N,,
6758,1039,512329,SGMART,37140,49,11,52119,12:37:47,4/6/2025,OWN,1.74901E+18,L,B,10549100,OWN,INE385F01024,B,644/20252026,12:37:31,1,3.8205E+15,12:37:47,1039,,N,,
6758,1022,512329,SGMART,37130,49,11,52119,12:37:47,4/6/2025,OWN,1.74901E+18,L,B,10549400,OWN,INE385F01024,B,644/20252026,12:37:31,1,3.8205E+15,12:37:47,1022,,N,,
6758,1038,512329,SGMART,37120,49,11,52119,12:37:47,4/6/2025,OWN,1.74901E+18,L,B,10549700,OWN,INE385F01024,B,644/20252026,12:37:31,1,3.8205E+15,12:37:47,1038,,N,,
6758,1028,512329,SGMART,37110,49,11,52119,12:37:47,4/6/2025,OWN,1.74901E+18,L,B,10549900,OWN,INE385F01024,B,644/20252026,12:37:31,1,3.8205E+15,12:37:47,1028,,N,,
6758,1029,512329,SGMART,37100,49,11,52119,12:37:47,4/6/2025,OWN,1.74901E+18,L,B,10550200,OWN,INE385F01024,B,644/20252026,12:37:31,1,3.8205E+15,12:37:47,1029,,N,,
6758,1029,512329,SGMART,37000,49,11,52119,12:37:47,4/6/2025,OWN,1.74901E+18,L,B,10552800,OWN,INE385F01024,B,644/20252026,12:37:47,0,3.8205E+15,12:37:47,1029,,N,,
6758,1155,500253,LICHSGFIN,60365,20,11,52119,12:37:49,4/6/2025,OWN,1.74902E+18,L,B,6434600,OWN,INE115A01026,A,644/20252026,12:37:32,1,3.8205E+15,12:37:49,1155,,N,,
6758,1156,500087,CIPLA,147785,19,11,52119,12:37:51,4/6/2025,OWN,1.74902E+18,L,B,6200700,OWN,INE059A01026,A,644/20252026,12:03:13,1,3.8205E+15,12:37:51,1156,,N,,
6758,1152,500087,CIPLA,147740,19,11,52119,12:37:51,4/6/2025,OWN,1.74902E+18,L,B,6203200,OWN,INE059A01026,A,644/20252026,12:03:32,1,3.8205E+15,12:37:51,1152,,N,,
6758,1028,533098,NHPC,8630,213,11,52119,12:37:25,4/6/2025,OWN,1.74902E+18,L,S,4303500,OWN,INE848E01016,A,644/20252026,12:37:09,1,3.8205E+15,12:37:25,1028,,N,,
6758,1154,533098,NHPC,8631,152,11,52119,12:37:25,4/6/2025,OWN,1.74902E+18,L,S,4304300,OWN,INE848E01016,A,644/20252026,12:37:13,1,3.8205E+15,12:37:25,1154,,N,,
6758,1134,532749,ALLCARGO,3334,89,11,52119,12:37:25,4/6/2025,BOR1,1.74902E+18,L,S,11948400,CLIENT,INE418H01029,A,644/20252026,12:37:25,1,3.8205E+15,12:37:25,1134,,N,,
6758,1029,532652,KTKBANK,19835,20,11,52119,12:37:38,4/6/2025,OWN,1.74902E+18,L,S,4716800,OWN,INE614B01018,A,644/20252026,12:37:37,1,3.8205E+15,12:37:38,1029,,N,,
6758,1138,532749,ALLCARGO,3326,228,11,52119,12:37:45,4/6/2025,BOR1,1.74902E+18,L,S,11960500,CLIENT,INE418H01029,A,644/20252026,12:37:35,1,3.8205E+15,12:37:45,1138,,N,,
6758,1024,532749,ALLCARGO,3326,158,11,52119,12:37:45,4/6/2025,OWN,1.74902E+18,L,S,11960600,OWN,INE418H01029,A,644/20252026,12:37:44,1,3.8205E+15,12:37:45,1024,,N,,
6758,1134,532749,ALLCARGO,3327,209,11,52119,12:37:45,4/6/2025,BOR1,1.74902E+18,L,S,11961000,CLIENT,INE418H01029,A,644/20252026,12:37:35,1,3.8205E+15,12:37:45,1134,,N,,
6758,1039,512329,SGMART,37440,49,11,52119,12:37:47,4/6/2025,OWN,1.74901E+18,L,S,10545500,OWN,INE385F01024,B,644/20252026,12:37:34,1,3.8205E+15,12:37:47,1039,,N,,
6758,1027,512329,SGMART,37450,49,11,52119,12:37:47,4/6/2025,OWN,1.74901E+18,L,S,10545700,OWN,INE385F01024,B,644/20252026,12:37:31,1,3.8205E+15,12:37:47,1027,,N,,
6758,1024,512329,SGMART,37460,49,11,52119,12:37:47,4/6/2025,OWN,1.74901E+18,L,S,10546100,OWN,INE385F01024,B,644/20252026,12:37:33,1,3.8205E+15,12:37:47,1024,,N,,
6758,1013,512329,SGMART,37470,49,11,52119,12:37:47,4/6/2025,OWN,1.74901E+18,L,S,10546500,OWN,INE385F01024,B,644/20252026,12:37:31,1,3.8205E+15,12:37:47,1013,,N,,
6758,1037,512329,SGMART,37480,49,11,52119,12:37:47,4/6/2025,OWN,1.74901E+18,L,S,10546700,OWN,INE385F01024,B,644/20252026,12:37:31,1,3.8205E+15,12:37:47,1037,,N,,
6758,1024,512329,SGMART,37490,49,11,52119,12:37:47,4/6/2025,OWN,1.74901E+18,L,S,10547000,OWN,INE385F01024,B,644/20252026,12:37:31,1,3.8205E+15,12:37:47,1024,,N,,
6758,1022,543320,ETERNAL,24415,1712,11,52119,12:37:53,4/6/2025,OWN,1.74902E+18,L,S,3416300,OWN,INE758T01015,A,644/20252026,12:37:52,1,3.8205E+15,12:37:53,1022,,N,,
6758,1040,543320,ETERNAL,24420,1712,11,52119,12:37:53,4/6/2025,OWN,1.74902E+18,L,S,3417500,OWN,INE758T01015,A,644/20252026,12:37:50,1,3.8205E+15,12:37:53,1040,,N,,
6758,1147,506022,PRAKASH,16200,1,11,52119,12:37:55,4/6/2025,BOR1,1.74902E+18,L,S,9815300,CLIENT,INE603A01013,A,644/20252026,12:37:50,1,3.8205E+15,12:37:55,1147,,N,,
6758,1138,511768,MASTERTR,15880,2,11,52119,12:38:16,4/6/2025,BOR1,1.74902E+18,L,S,20090700,CLIENT,INE677D01037,B,644/20252026,12:38:14,1,3.8205E+15,12:38:16,1138,,N,,
6758,1134,532749,ALLCARGO,3326,418,11,52119,12:37:57,4/6/2025,BOR1,1.74902E+18,L,B,11969300,CLIENT,INE418H01029,A,644/20252026,12:37:56,1,3.8205E+15,12:37:57,1134,,N,,
6758,1134,532749,ALLCARGO,3325,111,11,52119,12:37:57,4/6/2025,BOR1,1.74902E+18,L,B,11969600,CLIENT,INE418H01029,A,644/20252026,12:37:45,1,3.8205E+15,12:37:57,1134,,N,,
6758,1134,532749,ALLCARGO,3325,107,11,52119,12:37:57,4/6/2025,BOR1,1.74902E+18,L,B,11969800,CLIENT,INE418H01029,A,644/20252026,12:37:45,1,3.8205E+15,12:37:57,1134,,N,,
6758,1161,540115,LTTS,437000,4,11,52119,12:38:03,4/6/2025,OWN,1.74902E+18,L,B,3146800,OWN,INE010V01017,A,644/20252026,12:37:45,1,3.8205E+15,12:38:03,1161,,N,,
6758,1147,512237,JAICORPLTD,11605,427,11,52119,12:38:11,4/6/2025,BOR1,1.74901E+18,L,B,3103200,CLIENT,INE070D01027,A,644/20252026,12:38:09,1,3.8205E+15,12:38:11,1147,,N,,
6758,1024,532652,KTKBANK,19825,20,11,52119,12:38:21,4/6/2025,OWN,1.74902E+18,L,B,4725800,OWN,INE614B01018,A,644/20252026,12:38:12,1,3.8205E+15,12:38:21,1024,,N,,
6758,1024,532652,KTKBANK,19820,4,11,52119,12:38:21,4/6/2025,OWN,1.74902E+18,L,B,4726000,OWN,INE614B01018,A,644/20252026,12:38:07,1,3.8205E+15,12:38:21,1024,,N,,
6758,1024,532652,KTKBANK,19820,16,11,52119,12:38:21,4/6/2025,OWN,1.74902E+18,L,B,4726200,OWN,INE614B01018,A,644/20252026,12:38:07,1,3.8205E+15,12:38:21,1024,,N,,
6758,1138,543986,SOUTHWEST,14505,8,11,52119,12:38:34,4/6/2025,BOR1,1.74902E+18,L,S,8112600,CLIENT,INE980Y01015,B,644/20252026,12:38:04,1,3.8205E+15,12:38:34,1138,,N,,
6758,1147,543986,SOUTHWEST,14510,7,11,52119,12:38:34,4/6/2025,BOR1,1.74902E+18,L,S,8112800,CLIENT,INE980Y01015,B,644/20252026,12:38:23,1,3.8205E+15,12:38:34,1147,,N,,
6758,1160,532523,BIOCON,33430,39,11,52119,12:38:29,4/6/2025,OWN,1.74902E+18,L,B,3439100,OWN,INE376G01013,A,644/20252026,12:35:21,1,3.8205E+15,12:38:29,1160,,N,,
6758,1138,506261,MODISONLTD,16575,1,11,52119,12:38:30,4/6/2025,BOR1,1.74902E+18,L,B,8110700,CLIENT,INE737D01021,B,644/20252026,12:36:03,1,3.8205E+15,12:38:30,1138,,N,,
6758,1038,500425,AMBUJACEM,54970,27,11,52119,12:38:33,4/6/2025,OWN,1.74902E+18,L,B,5107100,OWN,INE079A01024,A,644/20252026,12:38:33,1,3.8205E+15,12:38:33,1038,,N,,
6758,1027,500425,AMBUJACEM,54960,27,11,52119,12:38:33,4/6/2025,OWN,1.74902E+18,L,B,5107600,OWN,INE079A01024,A,644/20252026,12:38:32,1,3.8205E+15,12:38:33,1027,,N,,
6758,1027,500425,AMBUJACEM,54950,6,11,52119,12:38:33,4/6/2025,OWN,1.74902E+18,L,B,5107800,OWN,INE079A01024,A,644/20252026,12:38:33,1,3.8205E+15,12:38:33,1027,,N,,
6758,1027,500425,AMBUJACEM,54950,21,11,52119,12:38:33,4/6/2025,OWN,1.74902E+18,L,B,5108000,OWN,INE079A01024,A,644/20252026,12:38:33,1,3.8205E+15,12:38:33,1027,,N,,
6758,1154,500520,M&M,305345,33,11,52119,12:38:35,4/6/2025,OWN,1.74902E+18,L,B,3465700,OWN,INE101A01026,A,644/20252026,12:32:09,1,3.8205E+15,12:38:35,1154,,N,,
6758,1162,500520,M&M,305275,33,11,52119,12:38:35,4/6/2025,OWN,1.74902E+18,L,B,3470300,OWN,INE101A01026,A,644/20252026,12:31:44,1,3.8205E+15,12:38:35,1162,,N,,
6758,1038,500520,M&M,305255,46,11,52119,12:38:35,4/6/2025,OWN,1.74902E+18,L,B,3470700,OWN,INE101A01026,A,644/20252026,12:38:08,1,3.8205E+15,12:38:35,1038,,N,,
6758,1155,500520,M&M,305205,33,11,52119,12:38:35,4/6/2025,OWN,1.74902E+18,L,B,3472600,OWN,INE101A01026,A,644/20252026,12:31:19,1,3.8205E+15,12:38:35,1155,,N,,
6758,1026,500520,M&M,305205,46,11,52119,12:38:35,4/6/2025,OWN,1.74902E+18,L,B,3472700,OWN,INE101A01026,A,644/20252026,12:31:38,1,3.8205E+15,12:38:35,1026,,N,,
6758,1029,500520,M&M,305155,46,11,52119,12:38:35,4/6/2025,OWN,1.74902E+18,L,B,3474100,OWN,INE101A01026,A,644/20252026,12:31:20,1,3.8205E+15,12:38:35,1029,,N,,
6758,1157,500520,M&M,305135,33,11,52119,12:38:35,4/6/2025,OWN,1.74902E+18,L,B,3474900,OWN,INE101A01026,A,644/20252026,12:31:03,1,3.8205E+15,12:38:35,1157,,N,,
6758,1028,500520,M&M,305105,46,11,52119,12:38:35,4/6/2025,OWN,1.74902E+18,L,B,3475700,OWN,INE101A01026,A,644/20252026,12:31:21,1,3.8205E+15,12:38:35,1028,,N,,
6758,1161,500520,M&M,305065,33,11,52119,12:38:35,4/6/2025,OWN,1.74902E+18,L,B,3477200,OWN,INE101A01026,A,644/20252026,12:31:04,1,3.8205E+15,12:38:35,1161,,N,,
6758,1040,500520,M&M,305055,46,11,52119,12:38:35,4/6/2025,OWN,1.74902E+18,L,B,3477600,OWN,INE101A01026,A,644/20252026,12:30:54,1,3.8205E+15,12:38:35,1040,,N,,
6758,1033,532163,SAREGAMA,57470,12,11,52119,12:38:37,4/6/2025,OWN,1.74902E+18,L,B,3444100,OWN,INE979A01025,A,644/20252026,12:38:34,1,3.8205E+15,12:38:37,1033,,N,,
6758,1142,544100,NOVAAGRI,5240,31,11,52119,12:38:40,4/6/2025,BOR1,1.74901E+18,L,B,7706700,CLIENT,INE02H701025,B,644/20252026,12:38:36,1,3.8205E+15,12:38:40,1142,,N,,
6758,1142,512237,JAICORPLTD,11630,9,11,52119,12:38:43,4/6/2025,BOR1,1.74901E+18,L,B,3119700,CLIENT,INE070D01027,A,644/20252026,12:38:42,1,3.8205E+15,12:38:43,1142,,N,,
6758,1160,539523,ALKEM,486240,1,11,52119,12:38:45,4/6/2025,OWN,1.74901E+18,L,B,5270200,OWN,INE540L01014,A,644/20252026,11:50:00,1,3.8205E+15,12:38:45,1160,,N,,
6758,1161,539523,ALKEM,486085,1,11,52119,12:38:45,4/6/2025,OWN,1.74901E+18,L,B,5272000,OWN,INE540L01014,A,644/20252026,11:50:00,1,3.8205E+15,12:38:45,1161,,N,,
6758,1013,511218,SHRIRAMFIN,64180,37,11,52119,12:38:47,4/6/2025,OWN,1.74902E+18,L,B,5704100,OWN,INE721A01047,A,644/20252026,12:38:44,1,3.8205E+15,12:38:47,1013,,N,,
6758,1038,533272,JWL,41070,8,11,52119,12:38:48,4/6/2025,OWN,1.74902E+18,L,B,4563800,OWN,INE209L01016,A,644/20252026,12:38:48,1,3.8205E+15,12:38:48,1038,,N,,
6758,1138,512237,JAICORPLTD,11645,100,11,52119,12:38:51,4/6/2025,BOR1,1.74901E+18,L,B,3122400,CLIENT,INE070D01027,A,644/20252026,12:38:50,1,3.8205E+15,12:38:51,1138,,N,,
6758,1071,532313,MAHLIFE,33205,1,11,52119,12:38:52,4/6/2025,BBM1,1.74902E+18,L,B,3155400,CLIENT,INE813A01018,A,644/20252026,12:38:52,0,1.10002E+15,12:38:52,1071,,N,,
6758,1071,532313,MAHLIFE,33205,1,11,52119,12:38:53,4/6/2025,BBM1,1.74902E+18,L,B,3155600,CLIENT,INE813A01018,A,644/20252026,12:38:53,0,1.10002E+15,12:38:53,1071,,N,,
6758,1138,532477,UNIONBANK,15280,55,11,52119,12:38:54,4/6/2025,BOR1,1.74902E+18,L,B,3427000,CLIENT,INE692A01016,A,644/20252026,12:38:53,1,3.8205E+15,12:38:54,1138,,N,,
6758,1157,500086,EXIDEIND,38610,26,11,52119,12:39:06,4/6/2025,OWN,1.74902E+18,L,S,12030300,OWN,INE302A01020,A,644/20252026,12:34:51,1,3.8205E+15,12:39:06,1157,,N,,
6758,1158,500086,EXIDEIND,38625,4,11,52119,12:39:06,4/6/2025,OWN,1.74902E+18,L,S,12032900,OWN,INE302A01020,A,644/20252026,12:34:51,1,3.8205E+15,12:39:06,1158,,N,,
6758,1158,500086,EXIDEIND,38625,22,11,52119,12:39:06,4/6/2025,OWN,1.74902E+18,L,S,12033800,OWN,INE302A01020,A,644/20252026,12:34:51,1,3.8205E+15,12:39:06,1158,,N,,
6758,1154,500086,EXIDEIND,38640,8,11,52119,12:39:06,4/6/2025,OWN,1.74902E+18,L,S,12035800,OWN,INE302A01020,A,644/20252026,12:33:30,1,3.8205E+15,12:39:06,1154,,N,,
6758,1154,500086,EXIDEIND,38640,18,11,52119,12:39:06,4/6/2025,OWN,1.74902E+18,L,S,12036600,OWN,INE302A01020,A,644/20252026,12:33:30,1,3.8205E+15,12:39:06,1154,,N,,
